,City,Car_Name,Maker,Variant,Year,Model,Fuel_Type,KM_Driven,ownerNumber,Listing_Price,Discount,Original_Price,Car_Id,Cash_Down_Payment,Ex_Showroom_Price,On_Road_Price,CalculatedScore
1696,New Delhi,Maruti S PRESSO,Maruti,VXI PLUS,2020,S PRESSO,Petrol,48914,1,401399,18100,419499,10077898762,0,391711,401399,507000
1697,Ghaziabad,Maruti Baleno,Maruti,DELTA 1.2 K12,2020,Baleno,Petrol,38037,1,682019,-420,682019,11209295763,0,672331,682019,507000
1698,Noida,Maruti IGNIS,Maruti,DELTA 1.2 K12 AMT,2017,IGNIS,Petrol,28410,1,535799,-17000,535799,10524479770,0,521901,535799,169000
1699,Gurgaon,Maruti Swift,Maruti,VXI,2014,Swift,Petrol,98438,1,375699,-6900,375699,10123674773,0,361801,375699,102000
1700,Gurgaon,Hyundai Elite i20,Hyundai,SPORTZ 1.2,2016,Elite i20,Petrol,78542,1,537999,0,537999,10183893761,0,524101,537999,102000
1701,New Delhi,Maruti Baleno,Maruti,ALPHA 1.2 K12,2016,Baleno,Petrol,56720,2,539099,14300,553399,10084798709,0,525201,539099,181000
1702,Gurgaon,Tata NEXON,Tata,XT1.5,2018,NEXON,Diesel,75679,1,694499,5000,699499,11564998769,0,680601,694499,507000
1703,Noida,Hyundai Creta,HYUNDAI,1.6 CRDI SX PLUS AUTO,2017,CRETA,Diesel,62321,1,1044949,77850,1122799,13281599783,0,1025542,1044949,507000
1704,Faridabad,Maruti Vitara Brezza,Maruti,ZDI + AMT,2018,Vitara Brezza,Diesel,16165,2,922299,28800,951099,11094272774,0,908401,922299,370000
1705,Gurgaon,Maruti Alto 800,MARUTI,VXI,2017,ALTO 800,Petrol,21719,1,305199,-10600,305199,10136599741,0,292657,305199,169000
1706,New Delhi,Audi Q5,AUDI,30 TDI PREMIUM PLUS,2014,Q5,Diesel,33405,1,1673399,120000,1793399,1107341066,0,1653992,1673399,520000
1707,New Delhi,Ford Ecosport,FORD,1.5TITANIUM TDCI,2018,ECOSPORT,Diesel,56027,1,712799,40600,753399,1000982867,0,698901,712799,315000
1708,Gurgaon,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ PETROL,2019,GRAND I10 NIOS,Petrol,40611,1,612599,5000,617599,10191490761,0,598701,612599,507000
1709,Gurgaon,Maruti IGNIS,MARUTI,ZETA 1.2 K12,2018,IGNIS,Petrol,54413,2,487199,22900,510099,10139197726,0,477511,487199,507000
1710,Ghaziabad,Maruti Baleno,Maruti,ALPHA DDIS 190,2017,Baleno,Diesel,83190,1,549899,5000,554899,11252697747,0,536001,549899,507000
1711,Rohtak,Maruti Vitara Brezza,MARUTI,VDI AMT,2018,VITARA BREZZA,Diesel,79514,1,721299,-3000,721299,10168397720,0,707401,721299,715000
1712,New Delhi,Ford Ecosport,FORD,1.5 TDCI TITANIUM PLUS,2018,ECOSPORT,Diesel,71854,1,749899,39700,789599,10033470799,0,736001,749899,715000
1713,Gurgaon,Audi A6,AUDI,35 TDI S LINE,2015,A6,Diesel,39079,2,1615999,117000,1732999,1053297861,0,1596592,1615999,4541
1714,Gurgaon,Tata Hexa,TATA,Varicor 400 XT 4X4,2017,HEXA,Diesel,95384,1,1050399,5000,1055399,10525292787,0,1038211,1050399,715000
1715,Panipat,Renault Duster,RENAULT,RXS 85 PS,2017,DUSTER,Diesel,96138,1,608399,39200,647599,10582196725,0,594501,608399,507000
1716,New Delhi,Maruti Vitara Brezza,Maruti,ZDI,2018,Vitara Brezza,Diesel,40479,2,779699,35200,814899,10076374792,0,770011,779699,315000
1717,Sonipat,Maruti Swift,MARUTI,VXI,2017,SWIFT,Petrol,14307,1,552599,-14700,552599,11565495720,0,538701,552599,370000
1718,Gurgaon,Maruti S PRESSO,MARUTI,VXI (O) CNG,2021,S PRESSO,Petrol + CNG,41088,1,499499,0,499499,10101199766,0,486957,499499,715000
1719,Rohtak,Maruti Alto K10,MARUTI,VXI,2018,ALTO K10,Petrol,68078,1,345299,8300,353599,11632299795,0,332757,345299,507000
1720,Ghaziabad,Ford Ecosport,Ford,1.5 AMBIENTE TDCI,2018,Ecosport,Diesel,54856,1,638299,0,638299,11260070774,0,628611,638299,315000
1721,Rohtak,Maruti Alto,MARUTI,LXI CNG,2021,ALTO,Petrol + CNG,26773,1,462199,37800,499999,1155996068,0,449657,462199,507000
1722,Gurgaon,Renault Duster,RENAULT,85 PS RXE DIESEL ADVENTURE,2015,DUSTER,Diesel,65738,1,456599,14000,470599,1007702463,0,446911,456599,181000
1723,New Delhi,Maruti IGNIS,Maruti,ZETA 1.2 K12,2017,IGNIS,Petrol,57597,1,531499,-18200,531499,10034679792,0,521811,531499,507000
1724,New Delhi,Ford Ecosport,Ford,1.5TITANIUM TDCI,2018,Ecosport,Diesel,18459,1,797299,15600,812899,10072670715,0,783401,797299,169000
1725,New Delhi,Maruti Swift,Maruti,LDI,2017,Swift,Diesel,85626,1,425699,5000,430699,10011593766,0,413511,425699,507000
1726,Faridabad,Ford Ecosport,FORD,1.5TITANIUM TDCI,2015,ECOSPORT,Diesel,100297,2,448299,23000,471299,1003687304,0,434401,448299,507000
1727,Noida,Renault Duster,RENAULT,RXZ AMT 110 PS,2017,DUSTER,Diesel,89537,2,685799,38600,724399,10550595723,0,671901,685799,507000
1728,Gurgaon,Maruti Alto K10,MARUTI,VXI,2017,ALTO K10,Petrol,56783,1,353399,23000,376399,11661694718,0,340857,353399,507000
1729,Gurgaon,Maruti IGNIS,MARUTI,DELTA 1.2 K12 AMT,2017,IGNIS,Petrol,95636,1,459499,21200,480699,10198997721,0,449811,459499,507000
1730,Sonipat,Maruti Baleno,Maruti,DELTA CVT PETROL 1.2,2016,BALENO,Petrol,50441,2,531499,0,531499,11556974774,0,521811,531499,181000
1731,New Delhi,Ford Ecosport,FORD,1.5 TDCI TITANIUM PLUS,2017,ECOSPORT,Diesel,26892,1,707499,65400,772899,1007394561,0,693601,707499,169000
1732,Panipat,Maruti Vitara Brezza,MARUTI,ZDI PLUS,2017,VITARA BREZZA,Diesel,75758,2,645099,30100,675199,1001074169,0,631201,645099,715000
1733,Sonipat,Maruti Baleno,Maruti,ALPHA PETROL 1.2,2018,Baleno,Petrol,54563,1,612999,7000,619999,10055574792,0,599101,612999,507000
1734,Gurgaon,Mercedes Benz E Class,MERCEDES BENZ,E 220 CDI ELEGANCE,2013,E CLASS,Diesel,53524,1,1067899,133000,1200899,1013183521,0,1048492,1067899,1359
1735,New Delhi,Toyota Innova Crysta,Toyota,2.8 ZX AT 7 STR,2017,Innova Crysta,Diesel,85182,1,1720699,96300,1816999,10010772797,0,1701292,1720699,507000
1736,Gurgaon,Maruti S Cross,MARUTI,ZETA 1.3,2017,S CROSS,Diesel,37773,1,695999,49100,745099,10065598757,0,682101,695999,169000
1737,Panipat,Maruti Vitara Brezza,MARUTI,ZDI PLUS DUAL TONE,2016,VITARA BREZZA,Diesel,90492,1,616599,69000,685599,1481579246,0,602701,616599,918000
1738,Rohtak,Maruti Vitara Brezza,MARUTI,ZDI PLUS,2017,VITARA BREZZA,Diesel,90969,1,671799,53200,724999,1010664564,0,657901,671799,715000
1739,New Delhi,Maruti Vitara Brezza,MARUTI,ZDI,2016,VITARA BREZZA,Diesel,101529,1,560399,20000,580399,1018362121,0,546501,560399,918000
1740,New Delhi,Ford Ecosport,Ford,1.5TITANIUM TDCI,2019,Ecosport,Diesel,27076,1,813199,0,813199,10022176770,0,803511,813199,474000
1741,Noida,Hyundai AURA,HYUNDAI,E MT 1.2 KAPPA,2021,AURA,Petrol,1125,1,636299,-6500,636299,10566775791,0,626611,636299,367000
1742,Noida,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT,2018,Grand i10,Petrol,6875,2,521399,25600,546999,10572294761,0,511711,521399,169000
1743,New Delhi,Maruti Swift Dzire,MARUTI,VXI 1.3,2009,SWIFT DZIRE,Petrol,26495,2,214199,7000,221199,10053497747,0,200301,214199,72000
1744,Noida,Maruti Swift,MARUTI,LXI,2020,SWIFT,Petrol,11067,1,565199,27300,592499,10547199747,0,551301,565199,367000
1745,Gurgaon,Datsun Redi Go,DATSUN,D,2018,REDI GO,Petrol,15968,1,234499,-10800,234499,11073694705,0,224811,234499,169000
1746,New Delhi,Maruti Swift,Maruti,VXI,2020,Swift,Petrol,3152,1,657599,8300,665899,10091671710,0,643701,657599,367000
1747,New Delhi,Maruti Wagon R 1.0,Maruti,LXI,2012,Wagon R 1.0,Petrol + CNG,48121,1,277999,-9500,277999,10039498766,0,265457,277999,140000
1748,New Delhi,Maruti Swift,MARUTI,LXI,2020,SWIFT,Petrol,38382,1,519099,21800,540899,10010390743,0,505201,519099,507000
1749,Gurgaon,Maruti Baleno,Maruti,SIGMA PETROL 1.2,2020,Baleno,Petrol,10914,1,559599,0,559599,10158572771,0,545701,559599,849000
1750,New Delhi,Maruti Swift,Maruti,LXI,2020,Swift,Petrol,12183,1,582999,9500,592499,10012698762,0,573311,582999,367000
1751,New Delhi,Tata ALTROZ,Tata,XT 1.2,2021,ALTROZ,Petrol,9936,1,704299,80300,784599,10083196703,0,694611,704299,474000
1752,New Delhi,Maruti Swift,Maruti,LXI,2020,Swift,Petrol + CNG,36307,1,582399,-12600,582399,11097473771,0,568501,582399,507000
1753,Ghaziabad,Maruti Alto 800,Maruti,LXI,2016,Alto 800,Petrol,22179,1,285499,-5900,285499,11253393763,0,272957,285499,140000
1754,New Delhi,Maruti Wagon R 1.0,Maruti,VXI,2011,Wagon R 1.0,Petrol,55096,1,233699,23300,256999,10054379792,0,221157,233699,507000
1755,New Delhi,Renault Kwid,RENAULT,RXL,2018,KWID,Petrol,59920,1,291199,5000,296199,10094996746,0,278657,291199,507000
1756,New Delhi,Hyundai AURA,Hyundai,S 1.2 Kappa MT,2020,AURA,Petrol + CNG,81681,1,593199,-8600,593199,10094970795,0,583511,593199,507000
1757,New Delhi,Hyundai Eon,HYUNDAI,ERA PLUS,2015,EON,Petrol,24642,1,285299,13700,298999,10000497725,0,275611,285299,140000
1758,New Delhi,Renault Kiger,Renault,RXZ 1.0 MT,2022,Kiger,Petrol,3271,1,831199,17500,848699,10062978790,0,818657,831199,367000
1759,Faridabad,Renault Kiger,Renault,RXE 1.0 MT,2021,Kiger,Petrol + CNG,24199,1,588499,7000,595499,11057875775,0,578811,588499,507000
1760,New Delhi,Tata Tiago,TATA,XT 1.2 REVOTRON,2020,TIAGO,Petrol,2732,1,520499,7800,528299,10065071776,0,510811,520499,367000
1761,New Delhi,Tata ALTROZ,TATA,XT 1.2,2021,ALTROZ,Petrol,13747,1,694299,79300,773599,10011292722,0,680401,694299,715000
1762,New Delhi,Maruti A Star,MARUTI,VXI,2009,A STAR,Petrol,47542,1,188399,7900,196299,10024197721,0,175857,188399,72000
1763,New Delhi,Maruti Baleno,MARUTI,SIGMA 1.2 K12,2021,BALENO,Petrol,20843,1,597599,-600,597599,10079178794,0,587911,597599,507000
1764,New Delhi,Maruti Ritz,Maruti,LXI,2011,Ritz,Petrol,61176,1,204699,5000,209699,10093374792,0,190801,204699,72000
1765,New Delhi,Maruti Swift Dzire,MARUTI,LXI 1.2 BS IV,2016,SWIFT DZIRE,Petrol,13211,2,415999,-14800,415999,10093791761,0,402101,415999,181000
1766,Gurgaon,Maruti Swift,Maruti,LXI,2019,Swift,Petrol + CNG,75889,1,499099,13400,512499,11056197744,0,489411,499099,507000
1767,Gurgaon,Hyundai NEW SANTRO,Hyundai,SPORTZ EXECUTIVE CNG,2022,NEW SANTRO,Petrol + CNG,2510,1,668099,20400,688499,10098672798,0,658411,668099,367000
1768,New Delhi,Maruti Alto K10,MARUTI,VXI,2011,ALTO K10,Petrol,86391,1,185799,13200,198999,10037298722,0,173257,185799,72000
1769,New Delhi,Maruti Alto,MARUTI,LXI,2010,ALTO,Petrol,70516,2,135099,11700,146799,10042295738,0,122557,135099,72000
1770,Faridabad,Maruti Wagon R 1.0,MARUTI,VXI,2016,WAGON R 1.0,Petrol,34596,1,336599,-700,336599,11012278793,0,326911,336599,181000
1771,New Delhi,Hyundai Eon,HYUNDAI,D LITE PLUS,2015,EON,Petrol,27157,1,253799,-2900,253799,10071191726,0,244111,253799,140000
1772,Ghaziabad,Mahindra XUV500,Mahindra,W9 AT,2018,XUV500,Diesel,60491,1,1075999,25900,1101899,11254198766,0,1066311,1075999,715000
1773,New Delhi,Maruti Dzire,MARUTI,LXI,2019,DZIRE,Petrol,12490,1,600799,0,600799,10049597762,0,586901,600799,367000
1774,Noida,Honda Amaze,Honda,1.2 SMT I VTEC,2022,Amaze,Petrol,7859,1,751949,350,751949,10530579796,0,742261,751949,367000
1775,Ghaziabad,Hyundai i10,Hyundai,MAGNA 1.2,2010,i10,Petrol,49882,1,190999,6400,197399,11204479790,0,181311,190999,72000
1776,New Delhi,Maruti Wagon R 1.0,MARUTI,LXI,2010,WAGON R 1.0,Petrol,67081,2,186199,10700,196899,10006398738,0,173657,186199,72000
1777,New Delhi,Maruti Vitara Brezza,Maruti,LXI,2022,Vitara Brezza,Petrol,8195,1,870199,-19700,870199,10082871776,0,860511,870199,474000
1778,Gurgaon,Hyundai Verna,HYUNDAI,1.6 SX VTVT AT,2017,VERNA,Petrol,61747,2,683499,9600,693099,10080899740,0,673811,683499,507000
1779,Faridabad,Renault Kwid,Renault,RXL,2019,Kwid,Petrol,1122,1,382499,8300,390799,11035578790,0,372811,382499,367000
1780,New Delhi,Hyundai AURA,Hyundai,S CNG,2021,AURA,Petrol + CNG,19104,1,798899,5000,803899,10004272796,0,789211,798899,507000
1781,Panipat,Mahindra Scorpio,MAHINDRA,S10,2017,SCORPIO,Diesel,52999,1,950499,123900,1074399,1106323524,0,931092,950499,715000
1782,New Delhi,Maruti Swift Dzire,MARUTI,VXI,2013,SWIFT DZIRE,Petrol,26065,1,376599,24200,400799,11242196736,0,366911,376599,181000
1783,Noida,Hyundai Verna,HYUNDAI,1.6 SX (O) CRDI MT,2019,VERNA,Diesel,59078,1,1023399,39000,1062399,13212594747,0,1003992,1023399,507000
1784,New Delhi,Hyundai Creta,Hyundai,SX PETROL MT,2020,CRETA,Petrol,18327,1,1361399,65200,1426599,10045490706,0,1341992,1361399,367000
1785,New Delhi,Maruti Dzire,MARUTI,LXI,2020,DZIRE,Petrol,35268,1,616399,5000,621399,10029875778,0,602501,616399,507000
1786,New Delhi,Maruti Zen Estilo,MARUTI,LXI,2010,ZEN ESTILO,Petrol,40384,1,169599,5000,174599,10062295743,0,159911,169599,72000
1787,Gurgaon,Renault Kwid,RENAULT,RXL,2019,KWID,Petrol,70457,1,310199,-8800,310199,10192591741,0,297657,310199,507000
1788,New Delhi,Maruti Alto 800,MARUTI,LXI,2019,ALTO 800,Petrol,11091,1,296299,14700,310999,10010196743,0,283757,296299,367000
1789,Noida,Maruti Alto 800,MARUTI,LXI,2015,ALTO 800,Petrol,54533,1,245699,5000,250699,10514099747,0,233157,245699,140000
1790,Ghaziabad,Maruti Alto 800,MARUTI,LXI,2017,ALTO 800,Petrol,11777,2,283199,22300,305499,11274490726,0,270657,283199,468000
1791,Noida,Honda City,Honda,V MT PETROL,2010,City,Petrol,50350,1,332199,-22500,332199,10574672799,0,322511,332199,507000
1792,Gurgaon,Honda Amaze,Honda,1.2 SMT I VTEC,2018,Amaze,Petrol,29441,1,587199,-15700,587199,10136574792,0,577511,587199,169000
1793,Gurgaon,Renault Kwid,RENAULT,RXL,2018,KWID,Petrol,65675,2,296499,8500,304999,10131698706,0,286811,296499,507000
1794,Noida,Maruti Celerio,MARUTI,ZXI AMT,2021,CELERIO,Petrol,9278,1,583699,23900,607599,11284595746,0,574011,583699,367000
1795,Gurgaon,Hyundai i20,Hyundai,MAGNA O 1.2,2014,i20,Petrol,49540,1,413249,-19750,413249,10184991769,0,403561,413249,181000
1796,New Delhi,Tata Tiago,Tata,XZ 1.2 REVOTRON,2019,Tiago,Petrol,7831,1,520699,-200,520699,10016595705,0,506801,520699,367000
1797,Ghaziabad,Maruti Alto K10,Maruti,LXI,2012,Alto K10,Petrol,86746,2,187499,8100,195599,11280793704,0,177811,187499,140000
1798,Noida,Mahindra XUV500,MAHINDRA,W9 AT,2021,XUV500,Diesel,21875,1,1630299,253400,1883699,1058560765,0,1610892,1630299,715000
1799,New Delhi,Maruti Celerio,Maruti,VXI AMT,2018,Celerio,Petrol,11190,1,446899,-10700,446899,10099373795,0,434357,446899,169000
1800,New Delhi,Renault Kwid,RENAULT,RXL,2018,KWID,Petrol,35949,1,320499,5000,325499,11252897782,0,307957,320499,169000
1801,New Delhi,Maruti Wagon R 1.0,Maruti,VXI,2015,Wagon R 1.0,Petrol,32679,1,357199,5000,362199,10020093765,0,344657,357199,140000
1802,New Delhi,Maruti Swift Dzire,MARUTI,LXI 1.2 BS IV,2014,SWIFT DZIRE,Petrol,58920,1,387599,-17400,387599,11243792740,0,377911,387599,181000
1803,New Delhi,Maruti Eeco,Maruti,7 STR,2019,Eeco,Petrol,22008,1,441499,-14500,441499,10096976777,0,431811,441499,367000
1804,New Delhi,Maruti Swift Dzire,Maruti,ZXI 1.2 BS IV,2016,Swift Dzire,Petrol,38655,1,513899,8100,521999,10097796703,0,500001,513899,181000
1805,New Delhi,Toyota Fortuner,TOYOTA,2.8 4x2 AT,2018,FORTUNER,Diesel,85472,1,2857799,32800,2890599,10060794761,0,2845611,2857799,715000
1806,Rewari,Hyundai VENUE,Hyundai,1.0L Turbo GDI SX MT,2020,VENUE,Petrol,30227,2,844599,77900,922499,29634297708,0,832057,844599,715000
1807,Gurgaon,Maruti Alto,Maruti,LXI,2019,Alto,Petrol,18474,1,342599,-7600,342599,10153197700,0,330057,342599,474000
1808,New Delhi,Maruti Alto 800,MARUTI,LXI CNG,2016,ALTO 800,Petrol + CNG,32272,1,327999,-19400,327999,10002898738,0,315457,327999,181000
1809,Noida,Maruti Ertiga,MARUTI,ZXI Plus SHVS,2019,ERTIGA,Petrol,55939,1,944699,10600,955299,10574970773,0,930801,944699,507000
1810,New Delhi,Maruti Swift,Maruti,LXI OPT,2016,Swift,Petrol,23487,1,408199,-600,408199,10054499700,0,394301,408199,181000
1811,New Delhi,Renault TRIBER,RENAULT,RXE MT PETROL,2019,TRIBER,Petrol,12365,1,509099,-6600,509099,10099879790,0,496911,509099,367000
1812,Noida,KIA SELTOS,KIA,HTE 1.5 MT DIESEL,2021,SELTOS,Diesel,29792,1,1037299,106200,1143499,13248196759,0,1025111,1037299,715000
1813,Ghaziabad,Renault Kwid,Renault,RXT,2018,Kwid,Petrol,15076,1,368899,-1500,368899,11287492769,0,359211,368899,169000
1814,Ghaziabad,Maruti Swift,Maruti,ZXI+,2018,Swift,Petrol + CNG,49987,1,687299,-12400,687299,11270899704,0,673401,687299,507000
1815,Gurgaon,Hyundai i10,Hyundai,MAGNA 1.2 KAPPA2,2011,i10,Petrol,37493,2,229099,13300,242399,10145172793,0,215201,229099,72000
1816,Faridabad,Maruti Swift Dzire,Maruti,LXI OPT,2015,Swift Dzire,Petrol,57965,1,451799,-27000,451799,11098972777,0,437901,451799,181000
1817,Gurgaon,Maruti Baleno,MARUTI,DELTA PETROL 1.2,2016,BALENO,Petrol,57529,2,434299,38200,472499,10181272771,0,420401,434299,181000
1818,Noida,Maruti Dzire,MARUTI,VXI,2019,DZIRE,Petrol,70982,1,608899,-4500,608899,11246995721,0,599211,608899,507000
1819,Noida,Mahindra XUV500,MAHINDRA,W7 FWD,2019,XUV500,Diesel,84264,2,951999,135000,1086999,13224998711,0,932592,951999,507000
1820,Gurgaon,Toyota Innova Crysta,TOYOTA,2.4 ZX AT,2020,INNOVA CRYSTA,Diesel,31893,1,2278599,259600,2538199,10063498747,0,2268911,2278599,715000
1821,New Delhi,Maruti New  Wagon-R,MARUTI,LXI CNG 1.0 L,2020,New  Wagon-R,Petrol + CNG,29869,1,568599,0,568599,10022096709,0,558911,568599,715000
1822,Ghaziabad,Maruti New  Wagon-R,MARUTI,1.0 Lxi (o) cng,2020,New  Wagon-R,Petrol + CNG,32337,1,567449,-8950,567449,10577273770,0,555261,567449,507000
1823,Gurgaon,Mahindra XUV500,Mahindra,W9,2020,XUV500,Diesel,29839,1,1352099,168100,1520199,10144793748,0,1332692,1352099,367000
1824,Noida,Mahindra Scorpio,MAHINDRA,S11,2020,SCORPIO,Diesel,52034,1,1546899,165300,1712199,13281891758,0,1537211,1546899,715000
1825,Noida,Maruti Dzire,Maruti,VXI,2019,Dzire,Petrol,17257,1,687599,4800,687599,10059072778,0,673701,687599,367000
1826,Gurgaon,Hyundai Creta,HYUNDAI,1.6 VTVT SX AUTO,2019,CRETA,Petrol,32629,1,1239099,114600,1353699,11242992787,0,1219692,1239099,715000
1827,Gurgaon,Toyota Corolla Altis,TOYOTA,VL AT,2014,COROLLA ALTIS,Petrol,89401,1,877699,5000,882699,10167792787,0,858292,877699,102000
1828,Noida,Tata Tiago,Tata,XT CNG 1.2 RTN,2022,Tiago,Petrol + CNG,7537,1,724799,22400,747199,11283076799,0,715111,724799,367000
1829,New Delhi,Mahindra Scorpio,MAHINDRA,S3 2WD,2018,SCORPIO,Diesel,57534,1,942899,5000,947899,10099074773,0,923492,942899,315000
1830,New Delhi,Hyundai Creta,HYUNDAI,S CRDI,2021,CRETA,Diesel,34475,1,1275499,175000,1450499,10030290789,0,1261601,1275499,715000
1831,Noida,Hyundai GRAND I10 NIOS,HYUNDAI,SPORTZ PETROL,2020,GRAND I10 NIOS,Petrol,16489,1,650899,25500,676399,10558299724,0,641211,650899,367000
1832,New Delhi,Maruti Celerio,MARUTI,VXI CNG,2018,CELERIO,Petrol + CNG,44573,1,459299,16800,476099,10044994705,0,446757,459299,507000
1833,New Delhi,Hyundai Elite i20,HYUNDAI,SPORTZ 1.2,2015,ELITE I20,Petrol,85812,1,493599,-17400,493599,10024190760,0,483911,493599,102000
1834,New Delhi,Maruti New  Wagon-R,Maruti,1.0 Lxi (o) cng,2019,New  Wagon-R,Petrol + CNG,84696,2,502199,0,502199,11269072791,0,490011,502199,715000
1835,New Delhi,Maruti Dzire,Maruti,VDI,2018,Dzire,Diesel,64467,1,600349,24750,625099,11203195705,0,586451,600349,507000
1836,New Delhi,Maruti Swift,Maruti,VXI,2015,Swift,Petrol,62969,1,393299,-1100,393299,10025497700,0,379401,393299,181000
1837,Gurgaon,Maruti Baleno,MARUTI,ZETA 1.2 K12 AMT,2017,BALENO,Petrol,64182,2,551299,47100,598399,1001604369,0,537401,551299,507000
1838,Gurgaon,Maruti Alto K10,MARUTI,LXI CNG,2016,ALTO K10,Petrol + CNG,91467,1,333399,13400,346799,10106893748,0,320857,333399,468000
1839,Gurgaon,Maruti Baleno,Maruti,ZETA PETROL 1.2,2018,Baleno,Petrol,56483,1,538399,15400,553799,10020679795,0,524501,538399,507000
1840,Noida,Tata Harrier,TATA,XZ 2.0L Kryotec,2020,Harrier,Diesel,33760,1,1279199,159400,1438599,13247297731,0,1269511,1279199,507000
1841,Gurgaon,Hyundai Verna,HYUNDAI,S+ DIESEL MT,2020,VERNA,Diesel,24480,1,1036999,114400,1151399,13285791780,0,1027311,1036999,507000
1842,Gurgaon,Ford Ecosport,FORD,1.5 TREND TDCI,2013,ECOSPORT,Diesel,33840,2,376099,44100,420199,1017228761,0,362201,376099,181000
1843,Noida,Hyundai Creta,HYUNDAI,1.6 CRDI SX PLUS AUTO,2018,CRETA,Diesel,57880,2,1010999,104000,1114999,13254492792,0,991592,1010999,507000
1844,New Delhi,Maruti Vitara Brezza,MARUTI,VDI OPT,2017,VITARA BREZZA,Diesel,51422,2,634299,7500,641799,1011883662,0,620401,634299,507000
1845,Noida,Volkswagen Ameo,VOLKSWAGEN,HIGHLINE PLUS DSG 1.5,2017,AMEO,Diesel,41739,1,597099,31700,628799,10082399774,0,584911,597099,169000
1846,Faridabad,Audi A3,AUDI,35TDI PREMIUM,2014,A3,Diesel,91887,2,965799,380700,1346499,1050019044,0,946392,965799,300
1847,Noida,Mahindra Bolero,MAHINDRA,Power+ ZLX,2019,BOLERO,Diesel,29851,1,832199,-18100,832199,10511274790,0,822511,832199,367000
1848,New Delhi,Mahindra Scorpio,MAHINDRA,S10,2016,SCORPIO,Diesel,43912,1,990599,166050,1156649,1005274764,0,980911,990599,181000
1849,New Delhi,Ford Ecosport,FORD,1.5TITANIUM TDCI,2019,ECOSPORT,Diesel,51884,2,743199,50100,793299,1009212065,0,729301,743199,715000
1850,Noida,Mahindra Scorpio,MAHINDRA,S10 Intelli Hybrid 2WD,2017,SCORPIO,Diesel,42995,2,1063099,136000,1199099,13225796776,0,1043692,1063099,169000
1851,Panipat,Maruti Swift,MARUTI,ZDI,2017,SWIFT,Diesel,51607,2,510499,47000,557499,10134390776,0,496601,510499,507000
1852,New Delhi,Ford Ecosport,FORD,1.5TITANIUM TDCI,2015,ECOSPORT,Diesel,78133,1,440999,52300,493299,1005817767,0,427101,440999,7402
1853,Rewari,Maruti Swift,Maruti,VDI,2014,Swift,Diesel,87888,1,371499,17100,388599,29612777796,0,357601,371499,102000
1854,New Delhi,Honda City,Honda,VX MT PETROL,2018,City,Petrol,23512,2,924099,0,924099,10008572716,0,910201,924099,169000
1855,New Delhi,Hyundai Elite i20,Hyundai,Magna Executive 1.2,2018,Elite i20,Petrol,34810,2,574099,0,574099,10054073794,0,560201,574099,169000
1856,New Delhi,Maruti S PRESSO,Maruti,VXI PLUS,2021,S PRESSO,Petrol,51,1,492199,0,492199,10039976755,0,479657,492199,474000
1857,Faridabad,Honda Amaze,Honda,1.2 EMT I VTEC,2014,Amaze,Petrol,27074,1,406899,0,406899,11040375774,0,397211,406899,181000
1858,New Delhi,Maruti Wagon R 1.0,Maruti,LXI CNG,2014,Wagon R 1.0,Petrol + CNG,68315,2,268299,0,268299,10094371798,0,258611,268299,140000
1859,New Delhi,Maruti New  Wagon-R,Maruti,LXI CNG 1.0 L,2020,New  Wagon-R,Petrol + CNG,45592,1,568599,0,568599,10079174778,0,558911,568599,715000
1860,Faridabad,Maruti Celerio,Maruti,VXI,2021,Celerio,Petrol,10407,1,514699,0,514699,11033075711,0,502511,514699,507000
1861,New Delhi,Mahindra XUV500,MAHINDRA,W11 (O) AT,2018,XUV500,Diesel,55218,2,1381899,0,1381899,10080178793,0,1362492,1381899,315000
1862,New Delhi,Maruti New  Wagon-R,Maruti,LXI 1.0 L,2021,New  Wagon-R,Petrol,19313,1,541299,0,541299,10074778710,0,531611,541299,507000
1863,Noida,Ford Ecosport,Ford,1.5 TITANIUM TI VCT AT,2016,Ecosport,Petrol,80818,1,561199,0,561199,10554673792,0,547301,561199,102000
1864,New Delhi,Honda Amaze,Honda,1.2 VXMT I VTEC,2015,Amaze,Petrol,32510,1,469899,0,469899,10094979773,0,460211,469899,140000
1865,New Delhi,Maruti Alto 800,Maruti,LXI,2018,ALTO 800,Petrol,19169,2,328699,-1800,328699,10088492707,0,316157,328699,169000
